--	0	0	0	0	0	0	0	0	0	4	4	4	1	5	4	3	1	0	0	0	0	0	0	0	0	O
several	1	3	1	1	4	1	2	1	0	4	0	1	3	5	0	1	2	4	4	4	5	5	5	4	4	O
of	0	1	0	0	1	0	0	1	0	0	4	3	3	0	3	2	2	0	0	0	0	0	0	0	0	O
them	0	2	0	1	3	0	0	1	1	4	1	3	3	5	1	2	2	4	3	3	3	3	3	4	3	O
.	0	2	0	1	3	0	0	1	1	4	1	3	3	5	1	2	2	4	3	3	3	3	3	4	3	O

The	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	3	3	0	0	0	0	0	0	0	0	O
film	0	3	1	1	3	0	1	1	0	3	3	4	3	4	3	3	2	3	2	2	2	2	3	3	3	O
serves	1	3	1	1	4	1	3	1	0	0	3	3	2	0	3	2	1	6	4	5	6	5	5	5	4	O
as	0	2	1	0	3	0	2	1	0	3	4	2	4	4	3	1	4	3	2	3	4	3	3	3	3	O
a	0	1	0	0	2	0	0	1	0	4	3	4	4	4	2	4	3	1	1	1	1	1	1	2	2	O
valuable	1	4	1	1	4	1	5	1	0	3	2	4	4	3	1	3	4	5	5	6	7	7	6	6	5	O
time	1	3	0	1	4	1	2	1	0	2	4	4	1	2	4	4	0	5	5	6	6	5	5	5	4	O
capsule	2	4	2	1	4	2	3	1	0	4	4	1	4	5	3	0	3	5	5	6	6	6	6	6	5	O
to	0	0	0	0	1	0	0	0	0	4	4	4	3	4	4	3	1	0	0	0	1	1	0	0	0	O
remind	1	3	1	1	4	1	2	1	0	4	1	3	1	5	0	1	0	4	5	5	5	5	5	5	5	O
us	0	1	0	0	3	0	0	1	0	1	4	1	0	0	3	0	0	3	2	2	3	3	3	3	3	O
of	0	0	0	0	1	0	0	1	0	4	3	0	4	4	1	0	3	1	1	1	2	2	2	2	2	O
the	0	0	0	0	0	0	0	0	0	3	1	4	4	2	0	3	3	0	0	0	0	0	0	0	1	O
devastating	1	3	1	2	4	1	4	1	0	1	0	4	4	1	0	3	4	5	5	6	6	6	6	5	5	O
horror	0	3	0	1	4	0	0	1	0	0	4	4	2	0	3	4	1	4	3	5	4	5	5	5	4	O
suffered	1	4	1	1	4	1	3	1	0	4	4	2	3	4	3	1	2	6	6	6	5	5	5	5	5	O
by	0	1	0	0	2	0	0	1	0	4	4	3	4	5	4	2	3	2	1	1	2	1	2	2	2	O
an	0	2	0	1	3	0	0	1	0	4	2	4	3	5	1	3	1	4	4	3	4	4	4	4	3	O
entire	1	3	1	1	4	1	2	1	1	2	3	3	3	2	2	1	1	5	5	5	5	5	5	5	5	O
people	0	1	0	0	3	0	1	1	0	3	4	3	3	3	3	1	1	2	3	3	2	3	3	3	3	O
.	0	1	0	0	3	0	1	1	0	3	4	3	3	3	3	1	1	2	3	3	2	3	3	3	3	O

A	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	3	4	0	0	0	0	0	0	0	0	O
bittersweet	2	3	2	2	4	2	5	1	0	4	4	4	4	4	3	4	4	5	4	3	3	4	5	5	4	O
contemporary	2	4	2	2	4	2	7	1	0	0	4	4	4	0	3	4	3	5	5	6	6	6	6	5	5	O
comedy	1	4	1	1	4	1	3	1	0	4	4	4	4	4	4	3	5	5	4	5	6	5	5	6	5	O
about	1	3	1	1	4	1	1	1	0	4	4	4	4	5	4	5	5	3	4	5	5	5	5	5	4	O
benevolent	2	5	3	3	4	2	6	1	0	4	4	4	4	5	3	5	3	3	3	5	5	5	5	6	5	O
deception	2	5	2	2	4	2	3	1	0	4	4	4	4	4	5	3	3	4	4	4	5	5	6	6	5	O
,	2	5	2	2	4	2	3	1	0	4	4	4	4	4	5	3	3	4	4	4	5	5	6	6	5	O
which	1	3	1	1	4	1	3	1	0	4	4	4	2	6	5	3	1	4	3	3	5	5	5	5	4	O
,	1	3	1	1	4	1	3	1	0	4	4	4	2	6	5	3	1	4	3	3	5	5	5	5	4	O
while	2	3	2	1	4	2	4	1	0	4	4	2	4	6	3	1	2	4	3	4	4	4	4	5	4	O
it	0	1	0	0	2	0	1	1	0	4	4	4	3	4	3	2	1	2	2	2	2	2	3	2	1	O
may	1	2	1	1	4	1	2	1	0	4	2	3	4	4	1	1	4	4	4	4	4	4	4	4	4	O
not	0	1	0	0	3	0	0	0	0	2	4	4	3	1	2	4	2	2	2	2	2	2	2	3	2	O
rival	1	4	1	1	4	1	2	1	0	4	3	3	4	3	1	2	3	4	3	4	4	4	5	4	4	O
the	0	2	0	0	3	0	0	1	0	3	4	4	4	2	4	3	4	3	3	3	3	3	3	3	3	O
filmmaker	2	3	2	2	4	2	5	1	0	4	3	4	4	5	2	4	3	5	4	5	5	5	5	6	6	O
's	2	3	2	2	4	2	5	1	0	4	3	4	4	5	2	4	3	5	4	5	5	5	5	6	6	O
period	1	4	1	1	4	1	2	1	0	3	4	4	1	3	3	3	1	5	4	4	4	5	4	5	4	O
pieces	1	3	1	1	4	1	2	1	0	4	4	1	2	4	4	1	1	4	3	4	5	5	5	5	4	O
,	1	3	1	1	4	1	2	1	0	4	4	1	2	4	4	1	1	4	3	4	5	5	5	5	4	O
is	0	1	0	0	1	0	0	1	0	4	4	2	2	5	3	1	2	0	0	0	0	0	0	0	0	O
still	0	1	0	0	2	0	0	1	0	4	1	2	4	5	1	2	3	1	1	1	1	1	2	2	2	O
very	0	2	0	0	2	0	1	1	0	1	2	4	4	1	1	3	3	3	2	3	3	3	3	3	2	O
much	1	3	1	1	4	1	2	0	0	2	2	4	2	2	2	3	2	4	4	4	6	5	5	6	6	O
worth	1	3	1	1	4	1	2	1	0	2	4	2	2	3	3	2	2	3	3	3	4	4	4	5	4	O
seeing	0	2	1	1	2	0	2	1	0	4	4	2	2	4	3	2	2	2	2	3	4	3	3	3	3	O
.	0	2	1	1	2	0	2	1	0	4	4	2	2	4	3	2	2	2	2	3	4	3	3	3	3	O

Attal	1	3	1	1	3	1	1	1	0	3	3	4	4	4	3	3	3	2	2	2	2	2	3	3	3	B-PER
pushes	2	3	2	1	4	2	6	1	0	4	4	4	4	4	3	3	3	6	4	5	5	5	5	6	5	O
too	1	3	1	1	4	1	2	1	0	3	4	4	2	4	3	3	1	4	3	4	5	4	5	4	4	O
hard	1	3	0	1	4	1	1	1	0	4	4	2	3	4	3	1	2	4	5	5	5	6	6	6	5	O
to	0	1	0	0	2	0	0	1	0	4	4	3	3	4	3	2	2	2	2	2	3	3	3	2	2	O
make	1	2	1	0	3	1	2	1	0	4	2	3	2	4	1	2	1	3	3	4	5	4	3	4	3	O
this	0	2	0	0	3	0	0	1	0	2	3	2	4	1	2	1	4	3	3	4	4	4	3	3	3	O
a	0	1	0	0	2	0	0	1	0	3	3	4	3	3	2	4	3	2	2	2	2	2	2	2	1	O
comedy	2	4	2	1	4	2	3	1	0	3	2	3	4	3	1	3	3	4	5	5	6	6	6	6	5	O
or	0	3	0	1	3	0	2	1	0	2	4	4	4	2	4	3	3	3	3	4	4	3	4	3	2	O
serious	1	3	1	1	4	1	3	1	0	4	3	4	4	5	3	3	3	5	3	4	5	5	6	5	5	O
drama	1	3	1	1	4	1	4	1	2	3	4	4	4	4	3	3	3	4	3	4	4	5	5	5	4	O
.	1	3	1	1	4	1	4	1	2	3	4	4	4	4	3	3	3	4	3	4	4	5	5	5	4	O

Isabelle	1	2	1	1	3	1	2	1	0	3	3	4	4	3	2	4	3	4	4	4	4	4	4	4	4	B-PER
Huppert	1	4	1	1	4	1	2	1	0	4	4	4	2	5	4	3	1	4	4	5	5	5	6	6	5	I-PER
excels	1	3	1	1	4	1	2	1	0	3	4	2	4	3	4	1	2	5	4	6	6	5	5	5	4	O
as	0	1	0	0	2	0	0	1	0	4	4	4	4	5	3	2	4	1	1	1	0	1	1	1	1	O
the	1	2	0	1	4	1	1	1	0	4	2	4	4	4	1	4	4	5	5	6	6	5	5	5	4	O
enigmatic	1	4	1	2	4	1	5	1	0	2	4	4	3	1	2	4	2	5	5	5	5	5	6	6	5	O
Mika	1	4	1	1	4	1	2	1	0	4	4	3	4	3	4	2	3	4	3	4	5	5	5	5	5	B-PER
and	0	2	0	0	3	0	0	1	0	4	4	4	4	5	4	3	3	3	3	4	4	3	4	4	3	O
Anna	1	3	1	1	4	1	2	1	0	4	3	4	1	5	2	3	0	3	3	4	4	4	5	5	4	B-PER
Mouglalis	2	3	2	2	4	2	5	1	0	3	4	1	3	3	3	0	2	3	4	4	4	4	5	5	4	I-PER
is	0	0	0	0	1	0	0	1	0	4	4	3	4	4	3	2	3	0	0	0	1	1	1	1	0	O
a	0	2	0	0	3	0	1	1	0	4	1	4	4	4	0	3	3	4	2	2	3	4	4	4	3	O
stunning	1	3	1	1	4	1	2	1	0	1	3	4	4	1	2	3	3	4	3	3	4	4	5	4	4	O
new	0	3	0	1	4	0	1	1	0	3	4	4	4	3	3	3	3	4	3	4	5	5	4	4	4	O
young	0	3	0	1	4	0	0	1	0	4	4	4	4	4	3	3	3	5	5	6	6	5	5	5	5	O
talent	1	3	0	1	4	1	0	1	0	4	4	4	0	4	3	3	0	6	6	6	6	5	5	5	4	O
in	0	1	0	0	2	0	0	2	0	1	4	4	4	0	4	3	3	1	0	1	1	1	1	1	1	O
one	0	3	0	1	4	0	0	1	0	4	4	0	4	4	3	0	3	5	4	6	5	6	5	5	5	O
of	0	0	0	0	0	0	0	0	0	4	4	4	2	4	3	3	1	0	0	0	0	0	0	0	0	O
Chabrol	1	3	1	1	4	1	5	1	0	4	0	2	4	4	0	1	3	5	5	5	5	6	6	5	5	B-PER
's	1	3	1	1	4	1	5	1	0	4	0	2	4	4	0	1	3	5	5	5	5	6	6	5	5	O
most	0	1	0	0	2	0	0	1	0	0	4	4	4	0	3	3	3	2	2	2	2	3	3	3	3	O
intense	1	3	1	1	4	1	3	1	0	4	2	4	4	3	1	3	3	4	4	5	5	5	5	5	4	O
psychological	2	3	2	1	4	2	5	1	0	2	4	4	4	2	3	3	3	5	5	5	5	6	6	6	5	O
mysteries	1	3	1	1	4	1	2	1	1	4	4	4	4	4	3	3	3	3	3	3	4	4	4	5	4	O
.	1	3	1	1	4	1	2	1	1	4	4	4	4	4	3	3	3	3	3	3	4	4	4	5	4	O

A	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	3	4	0	0	0	0	0	0	0	0	O
small	0	3	0	1	3	0	0	1	0	3	3	4	4	4	3	4	2	3	2	3	3	3	4	5	4	O
movie	1	4	1	1	4	1	2	1	0	0	3	4	1	0	3	2	1	5	4	4	5	5	6	6	5	O
with	1	2	1	0	4	1	2	1	0	3	4	1	3	4	4	1	3	3	3	4	4	5	5	5	4	O
a	0	1	0	0	1	0	0	1	0	4	4	3	4	6	2	3	3	1	1	1	2	3	2	1	1	O
big	0	3	1	1	3	0	1	1	0	4	1	4	4	3	1	3	3	2	2	2	3	3	4	3	3	O
impact	1	3	1	2	4	1	2	1	0	1	3	4	4	1	3	3	3	3	4	4	4	4	4	4	4	O
.	1	3	1	2	4	1	2	1	0	1	3	4	4	1	3	3	3	3	4	4	4	4	4	4	4	O

This	0	2	0	0	2	0	1	1	0	2	2	4	3	2	2	3	2	1	1	2	2	2	2	3	3	O
bold	2	3	2	1	4	2	3	1	0	4	4	3	4	5	3	2	3	3	3	3	3	4	4	6	6	O
and	1	2	1	0	3	1	2	1	0	2	4	4	4	2	3	3	3	2	1	2	2	3	3	3	3	O
lyrical	2	3	2	1	4	2	5	1	0	4	3	4	4	5	2	3	3	5	4	4	4	5	6	6	6	O
first	1	3	1	1	4	1	2	1	0	3	4	4	3	2	3	3	2	4	3	4	4	4	4	5	5	O
feature	2	3	2	2	4	2	5	1	0	4	4	3	4	4	3	2	3	5	4	4	4	5	5	5	5	O
from	1	2	1	1	3	1	3	1	0	4	4	4	4	4	3	3	3	3	2	2	3	3	4	4	4	O
Raja	1	3	1	1	4	1	3	1	0	4	3	4	4	5	2	3	4	5	4	5	5	6	5	5	5	B-PER
Amari	1	3	1	1	4	1	4	1	0	3	4	4	1	3	3	4	1	3	3	3	4	5	5	6	6	I-PER
expands	1	4	1	1	4	1	2	1	0	4	4	1	3	4	3	1	2	4	4	5	5	5	6	5	4	O
the	0	1	0	0	1	0	0	1	0	4	4	3	4	4	4	2	3	1	0	0	0	0	1	1	1	O
pat	0	2	0	0	3	0	1	1	0	4	1	4	4	5	1	3	3	3	3	4	4	3	3	3	3	O
notion	1	3	2	1	4	1	5	1	1	1	3	4	4	2	2	3	4	4	4	6	5	5	6	5	4	O
that	1	3	1	1	4	1	2	1	0	3	4	4	4	3	3	4	3	4	3	4	6	5	4	4	4	O
middle-aged	2	4	2	2	4	2	5	1	0	4	4	4	3	4	3	3	1	4	4	5	5	5	5	5	4	O
women	1	3	0	1	4	1	2	1	0	4	4	3	4	4	4	1	4	3	3	3	4	4	4	4	4	O
just	0	1	0	0	3	0	1	0	0	4	4	4	4	5	3	4	2	3	3	4	4	4	5	4	4	O
wanna	1	4	1	1	4	1	3	1	0	4	3	4	2	3	1	2	1	4	4	5	5	5	5	5	5	O
have	0	2	0	0	4	0	0	0	0	3	4	2	2	2	4	1	1	3	3	3	4	4	4	4	4	O
fun	0	1	0	0	2	0	0	1	0	4	4	2	2	5	2	1	1	2	1	2	2	2	2	2	1	O
into	0	1	0	0	2	0	0	1	0	4	2	2	4	3	1	1	3	1	2	1	1	1	2	2	2	O
a	0	1	0	0	2	0	0	0	0	2	2	4	4	1	1	3	5	2	1	1	1	1	2	2	2	O
rousing	2	3	1	1	4	2	4	1	0	2	2	4	2	2	1	5	2	5	5	4	5	5	6	6	7	O
treatise	2	5	2	1	4	2	4	1	0	2	4	2	4	1	3	2	4	5	5	5	6	5	6	6	5	O
of	0	2	0	0	2	0	0	1	0	4	4	4	4	4	5	4	5	1	1	1	1	2	1	1	1	O
sensual	1	4	1	1	4	1	2	1	0	4	2	4	4	6	2	5	5	6	4	5	5	5	6	5	5	O
empowerment	1	5	1	2	4	1	2	1	2	2	4	4	4	2	4	5	5	5	3	4	5	5	5	5	5	O
.	1	5	1	2	4	1	2	1	2	2	4	4	4	2	4	5	5	5	3	4	5	5	5	5	5	O

Photographed	2	3	1	1	4	2	5	1	0	4	4	3	4	4	3	2	3	6	5	4	5	5	6	6	5	O
with	0	2	0	0	3	0	2	1	0	3	3	4	4	2	2	3	4	3	2	3	3	3	4	3	3	O
melancholy	2	3	2	2	4	2	6	1	0	4	3	4	1	4	2	4	1	5	5	6	6	6	6	6	5	O
richness	1	4	1	1	4	1	2	1	0	3	4	1	4	2	3	1	4	5	5	5	5	6	6	6	5	O
and	0	1	0	0	1	0	0	1	0	4	4	4	4	5	4	4	4	2	2	2	2	2	2	2	1	O
eloquently	2	4	2	2	4	2	4	1	0	4	1	4	2	5	1	4	1	4	4	6	6	6	5	6	5	O
performed	1	4	1	1	4	1	4	1	0	1	4	2	4	1	4	1	2	5	5	6	6	5	5	5	5	O
yet	0	1	0	0	2	0	0	1	0	4	4	4	4	6	4	2	3	1	1	1	1	1	1	1	1	O
also	1	2	1	1	4	1	2	1	0	4	2	4	4	5	1	3	6	4	4	4	4	4	4	5	4	O
decidedly	3	3	3	1	4	3	6	1	0	2	4	4	4	1	2	6	6	5	4	5	5	5	5	6	5	O
uncinematic	2	6	3	2	4	2	5	1	2	4	4	4	4	3	3	6	6	5	4	5	6	4	5	5	5	O
.	2	6	3	2	4	2	5	1	2	4	4	4	4	3	3	6	6	5	4	5	6	4	5	5	5	O

Hey	0	1	0	0	2	0	1	1	0	2	2	4	2	2	1	3	1	3	2	2	2	2	3	3	3	O
Arnold	2	3	2	1	4	2	5	1	0	4	4	2	4	4	3	1	3	5	5	4	4	5	5	6	5	O
!	2	3	2	1	4	2	5	1	0	4	4	2	4	4	3	1	3	5	5	4	4	5	5	6	5	O
is	0	1	0	0	2	0	0	1	0	2	4	4	4	2	3	3	4	1	1	1	1	1	2	2	2	O
now	1	3	1	1	4	1	5	1	0	4	2	4	2	4	1	4	1	5	5	5	5	5	6	6	5	O
stretched	2	4	2	1	4	2	6	1	0	2	4	2	4	1	3	1	4	5	4	6	6	6	6	6	5	O
to	0	1	0	0	2	0	1	1	0	4	4	4	4	5	4	4	4	2	2	3	3	3	2	2	2	O
barely	2	4	2	1	4	2	5	1	0	4	2	4	4	5	1	4	3	5	5	6	7	6	5	6	6	O
feature	2	4	1	1	4	2	5	1	0	2	4	4	4	2	4	3	2	6	5	6	7	6	6	6	5	O
length	1	3	1	1	4	1	3	1	0	4	4	4	1	5	4	2	0	5	5	5	6	6	6	6	5	O
,	1	3	1	1	4	1	3	1	0	4	4	4	1	5	4	2	0	5	5	5	6	6	6	6	5	O
with	1	2	0	1	4	1	2	0	0	4	4	1	3	5	3	0	2	4	4	4	5	5	5	5	5	O
a	0	0	0	0	1	0	0	1	0	4	4	3	4	4	2	2	3	0	0	0	0	0	1	1	1	O
little	1	2	0	0	3	1	2	1	0	4	1	4	4	3	0	3	3	3	3	3	4	3	4	4	4	O
more	1	3	1	1	4	1	4	0	0	1	3	4	3	1	2	3	2	4	4	4	5	5	5	6	5	O
attention	2	3	2	1	4	2	4	1	0	3	4	3	2	2	3	2	1	4	4	4	5	5	5	5	5	O
paid	0	2	0	0	3	0	1	1	0	4	4	2	4	4	3	1	3	2	3	5	4	4	3	3	4	O
to	0	1	0	0	2	0	1	1	0	4	3	4	4	4	2	3	4	2	1	1	2	2	2	2	2	O
the	1	3	1	1	4	1	2	1	0	3	2	4	4	3	1	4	4	4	4	6	5	5	5	5	5	O
animation	1	4	1	1	4	1	2	1	2	2	4	4	4	2	3	4	4	4	4	5	5	5	5	5	5	O
.	1	4	1	1	4	1	2	1	2	2	4	4	4	2	3	4	4	4	4	5	5	5	5	5	5	O

After	0	2	0	0	2	0	1	1	0	2	2	4	1	2	2	3	0	1	1	2	2	2	2	3	3	O
that	1	3	1	1	4	1	2	1	0	4	4	1	3	4	3	0	3	4	4	4	4	5	5	5	4	O
,	1	3	1	1	4	1	2	1	0	4	4	1	3	4	3	0	3	4	4	4	4	5	5	5	4	O
it	0	0	0	0	1	0	0	0	0	2	4	3	4	2	3	3	3	1	1	1	1	1	2	2	1	O
just	1	3	1	1	3	1	2	1	0	4	1	4	4	4	0	3	4	4	3	5	4	4	4	4	3	O
gets	1	3	1	1	4	1	2	1	0	1	3	4	3	1	3	4	2	4	3	5	5	6	5	4	4	O
stupid	1	4	1	1	4	1	2	1	0	3	4	3	4	3	3	2	5	5	4	5	5	5	7	6	5	O
and	0	2	0	0	3	0	0	1	0	4	4	4	4	4	4	5	5	4	3	4	4	4	4	4	3	O
maudlin	2	5	2	3	4	2	5	1	0	4	3	4	4	5	2	5	5	4	4	4	5	5	6	5	5	O
.	2	5	2	3	4	2	5	1	0	4	3	4	4	5	2	5	5	4	4	4	5	5	6	5	5	O

The	0	0	0	0	1	0	1	0	0	1	1	4	4	0	0	3	4	0	0	0	0	0	1	1	1	O
stunning	2	3	2	2	4	2	5	1	0	4	4	4	4	4	3	4	4	5	4	4	3	4	5	5	5	O
,	2	3	2	2	4	2	5	1	0	4	4	4	4	4	3	4	4	5	4	4	3	4	5	5	5	O
dreamlike	2	4	2	2	4	2	5	1	0	1	4	4	3	0	3	4	2	4	4	5	5	6	6	6	5	O
visuals	1	4	1	1	4	1	1	1	0	4	4	3	4	4	4	2	3	4	5	6	6	6	5	5	5	O
will	0	2	0	0	3	0	0	1	0	4	4	4	4	5	4	3	3	3	2	3	3	3	3	3	3	O
impress	2	3	1	2	4	2	5	1	0	4	3	4	4	5	2	3	2	5	5	6	6	5	6	5	5	O
even	1	3	1	1	4	1	1	1	0	3	4	4	3	2	3	2	2	5	4	5	6	6	5	5	5	O
those	1	2	1	0	4	1	1	1	0	4	4	3	3	4	3	2	1	4	3	4	4	5	5	5	4	O
viewers	0	2	0	0	3	0	0	1	0	4	4	3	3	5	2	1	2	3	3	4	3	4	3	4	3	O
who	0	1	0	0	3	0	2	0	0	4	3	3	3	3	2	2	1	3	3	3	3	3	3	4	4	O
have	0	2	0	0	3	0	0	1	0	3	3	3	4	3	1	1	5	4	4	4	4	4	4	4	3	O
little	0	1	0	0	3	0	0	1	0	3	3	4	2	2	2	5	1	2	2	2	3	4	3	3	3	O
patience	1	5	1	1	4	1	1	1	0	3	3	2	4	3	1	1	4	5	4	5	5	6	6	6	6	O
for	0	1	0	0	2	0	0	1	0	3	4	4	4	2	5	4	3	2	1	2	2	3	2	2	2	O
Euro-film	2	4	2	2	4	2	5	1	0	4	2	4	4	6	1	3	3	4	3	3	4	5	5	5	5	O
pretension	2	3	1	1	4	2	5	1	2	2	4	4	4	2	4	3	3	3	3	3	3	4	4	5	5	O
.	2	3	1	1	4	2	5	1	2	2	4	4	4	2	4	3	3	3	3	3	3	4	4	5	5	O

Plods	1	3	1	1	3	1	2	1	0	3	3	4	4	5	3	3	4	3	2	2	2	3	3	4	3	O
along	3	3	2	1	4	3	5	1	0	4	4	4	2	4	3	4	1	4	4	3	4	5	5	5	5	O
,	3	3	2	1	4	3	5	1	0	4	4	4	2	4	3	4	1	4	4	3	4	5	5	5	5	O
minus	2	4	2	1	4	2	5	1	0	3	4	2	4	5	3	1	3	6	5	4	5	5	5	6	5	O
the	1	1	0	0	2	1	2	1	0	4	4	4	4	4	4	3	3	2	1	2	2	2	2	2	2	O
twisted	2	3	2	1	4	2	4	1	0	4	2	4	3	5	1	3	2	5	5	5	5	6	6	5	5	O
humor	1	3	1	1	4	1	5	1	0	2	4	3	4	1	3	2	3	4	4	4	4	4	5	5	4	O
and	0	2	0	0	3	0	1	1	0	4	4	4	4	5	3	3	3	2	1	2	2	3	3	3	3	O
eye-popping	2	3	2	2	4	2	6	1	0	4	3	4	1	4	2	3	1	5	5	5	5	6	6	6	5	O
visuals	1	3	1	1	4	1	1	1	0	3	4	1	3	2	3	1	2	4	4	5	5	6	6	6	5	O
that	0	1	0	0	1	0	0	1	0	4	4	3	4	4	3	2	3	1	1	2	1	2	2	2	1	O
have	1	2	1	0	3	1	3	1	0	4	1	4	4	4	1	3	5	3	2	2	2	2	3	3	3	O
made	1	3	1	1	4	1	4	1	1	1	3	4	2	1	2	5	2	4	3	4	5	5	5	5	4	O
Miike	2	5	3	2	4	2	5	1	0	3	4	2	3	3	3	2	3	5	4	5	5	6	6	6	5	B-PER
.	2	5	3	2	4	2	5	1	0	3	4	2	3	3	3	2	3	5	4	5	5	6	6	6	5	O
a	0	2	0	0	2	0	2	1	0	4	4	3	4	4	5	3	3	2	1	1	2	2	2	3	3	O
cult	0	3	0	1	3	0	1	1	0	4	2	4	4	6	2	3	3	3	3	3	3	4	4	4	3	O
hero	0	3	0	1	4	0	1	1	2	2	3	4	4	2	3	3	3	4	3	3	4	4	4	4	4	O
.	0	3	0	1	4	0	1	1	2	2	3	4	4	2	3	3	3	4	3	3	4	4	4	4	4	O

Impresses	2	4	2	2	4	2	6	1	0	4	4	3	3	5	4	2	2	6	4	5	4	5	5	6	5	O
as	0	2	0	0	3	0	2	1	0	3	3	3	4	3	2	2	4	3	3	3	3	3	3	3	3	O
a	0	2	0	0	3	0	0	1	0	4	3	4	4	5	2	4	4	3	3	3	2	3	3	3	2	O
skillfully	2	4	2	1	4	2	4	1	0	3	3	4	4	3	2	4	3	5	4	4	5	5	6	5	5	O
assembled	2	4	2	1	4	2	5	1	0	3	4	4	4	3	4	3	3	5	4	5	5	6	5	6	5	O
,	2	4	2	1	4	2	5	1	0	3	4	4	4	3	4	3	3	5	4	5	5	6	5	6	5	O
highly	1	3	1	1	4	1	2	1	0	4	4	4	2	5	4	3	1	5	4	5	4	5	6	5	4	O
polished	1	3	1	1	4	1	3	1	0	4	4	2	4	5	3	1	2	5	4	5	6	6	5	5	5	O
and	0	1	0	0	2	0	0	0	0	4	4	4	4	4	3	2	4	1	1	1	1	2	2	2	2	O
professional	1	2	1	1	4	1	4	1	0	4	2	4	3	4	1	4	2	5	4	4	5	5	5	6	5	O
adaptation	1	4	1	1	4	1	2	1	0	2	4	3	4	1	2	2	2	5	4	4	5	5	5	6	5	O
.	1	4	1	1	4	1	2	1	0	2	4	3	4	1	2	2	2	5	4	4	5	5	5	6	5	O
just	0	2	0	0	3	0	0	1	0	4	4	4	2	3	4	2	2	2	2	2	3	3	3	4	3	O
about	1	2	1	1	4	1	2	1	0	4	3	2	4	5	2	2	3	4	3	4	4	4	4	4	4	O
as	0	2	0	0	2	0	0	1	0	3	4	4	2	3	2	3	1	2	2	2	3	3	2	3	3	O
chilling	1	3	1	1	4	1	1	1	0	4	2	2	4	3	2	1	3	4	4	4	5	5	5	6	5	O
and	0	1	0	0	2	0	0	0	0	2	4	4	2	2	3	3	1	2	1	1	2	3	2	2	2	O
unsettling	1	3	1	1	4	1	2	1	0	4	2	2	4	4	1	1	3	4	4	4	4	5	5	5	5	O
as	0	1	0	0	2	0	1	1	0	2	4	4	4	1	3	3	4	2	1	1	1	2	2	2	2	O
`Manhunter'	2	3	2	1	4	2	5	1	1	4	2	4	4	4	1	4	4	5	5	5	5	5	5	6	6	O
was	0	4	1	1	4	0	0	1	1	2	4	4	4	1	3	4	4	4	3	3	3	4	4	4	4	O
.	0	4	1	1	4	0	0	1	1	2	4	4	4	1	3	4	4	4	3	3	3	4	4	4	4	O

For	0	0	0	0	1	0	0	0	0	1	1	2	4	0	0	1	2	0	0	0	0	0	1	1	2	O
the	0	1	0	0	2	0	0	1	0	2	2	4	3	2	1	2	2	2	2	2	2	2	2	2	2	O
most	1	2	0	1	4	1	2	0	0	1	2	3	3	0	1	2	2	4	3	3	4	4	5	5	5	O
part	0	2	0	0	3	0	1	1	0	2	4	3	2	2	2	2	1	3	3	2	3	3	3	3	3	O
,	0	2	0	0	3	0	1	1	0	2	4	3	2	2	2	2	1	3	3	2	3	3	3	3	3	O
it	0	2	0	0	3	0	0	1	0	4	3	2	4	3	2	1	4	3	3	4	5	5	5	4	4	O
's	0	2	0	0	3	0	0	1	0	4	3	2	4	3	2	1	4	3	3	4	5	5	5	4	4	O
a	0	1	0	0	2	0	0	1	0	3	3	4	1	2	2	4	0	1	1	1	1	1	1	1	1	O
work	1	4	1	1	4	1	2	1	0	3	2	1	4	3	1	0	4	4	3	4	5	5	5	5	4	O
of	0	0	0	0	1	0	0	1	0	2	4	4	4	2	4	4	3	1	1	1	1	2	2	1	1	O
incendiary	3	4	2	3	4	3	6	1	0	4	1	4	4	5	0	3	3	5	4	4	5	6	6	6	5	O
genius	1	3	1	1	4	1	3	1	0	1	4	4	4	1	4	3	3	4	4	5	4	5	5	4	3	O
,	1	3	1	1	4	1	3	1	0	1	4	4	4	1	4	3	3	4	4	5	4	5	5	4	3	O
steering	1	3	1	1	4	1	3	1	0	4	4	4	1	5	3	3	1	4	3	4	4	4	4	5	4	O
clear	1	3	1	1	4	1	2	1	0	4	4	1	4	4	3	1	3	5	4	5	5	5	4	4	4	O
of	0	1	0	0	1	0	0	1	0	4	4	4	4	4	3	3	3	1	1	2	2	1	2	2	2	O
knee-jerk	1	3	1	1	4	1	3	1	0	4	1	4	2	4	1	3	2	5	4	7	7	6	6	6	5	O
reactions	1	3	1	1	4	1	3	1	0	1	4	2	4	1	3	2	2	6	5	7	7	6	6	6	5	O
and	0	2	0	0	2	0	0	1	0	4	4	4	4	5	3	2	3	3	3	4	4	3	4	3	3	O
quick	1	2	0	1	4	1	2	1	0	4	2	4	4	5	2	3	3	4	3	4	4	4	5	5	4	O
solutions	0	3	0	1	4	0	0	1	1	2	4	4	4	3	2	3	3	3	4	6	5	5	5	5	5	O
.	0	3	0	1	4	0	0	1	1	2	4	4	4	3	2	3	3	3	4	6	5	5	5	5	5	O

It	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	3	3	0	0	0	1	0	0	1	1	O
